88.46153846153845	JOC
88	WOL
88	AMP
88	RES
88	BAP
88	SER
88	TU
88	RIN
88	DAR
88	NCY
88	RIT
88	JU
88	LAT
88	EST
88	OOM
88	LUE
88	MAN
88	OAR
88	OIL
88	NAT
88	FAC
88	RAY
88	KED
88	ZED
88	SQU
88	STE
88	SEL
88	BU
88	BUS
88	SMA
88	HAL
88	PR
88	PIT
88	LIM
88	COS
88	ERM
88	NUR
88	DUL
88	NOB
88	NON
88	DEB
88	EMS
88	DUS
88	EMU
88	LOT
88	MAG
88	MOT
88	STU
88	HUL
88	UNG
88	OOL
88	MAC
88	OUD
88	TIP
88	LIO
88	MOC
88	PUT
88	HOV
88	CAK
88	SKI
88	SAF
88	VID
88	UPS
88	JAN
88	NEB
88	IMP
88	NEV
88	BIK
88	FUE
88	GOD
88	PEB
87.87878787878788	TRO
87.87878787878788	BIB
87.5	NES
87.5	PER
87.5	ND
87.5	UR
87.5	TUR
87.5	IE
87.5	IP
87.5	OMB
87.5	IGH
87.5	LM
87.5	IDE
87.5	IT
87.5	IST
87.5	LOG
87.5	TR
87.5	JO
87.5	ODE
87.5	OVE
87.5	KE
87.5	ROO
87.5	VER
87.5	ORB
87.5	OLT
87.5	HOU
87.5	DAL
87.5	COI
87.5	COM
87.5	OUC
87.5	WI
87.5	SAN
87.5	CER
87.5	OX
87.5	EDG
87.5	REE
87.5	AW
87.5	RAW
87.5	EAG
87.5	FLA
87.5	PRE
87.5	PU
87.5	DDY
87.5	DEL
87.5	JIG
87.5	NEX
87.5	ISO
87.5	APP
87.5	GLI
87.5	MAK
87.5	PYR
87.5	GUS
87.5	PRA
87.5	HAI
87.5	SEV
87.5	AZY
87.5	HAD
87.5	COW
87.5	JES
87.5	HOA
87.5	HAY
87.5	POX
87.09677419354838	VE
87.09677419354838	OUT
87.09677419354838	RUM
86.95652173913044	ENS
86.95652173913044	SOW
86.66666666666667	AD
86.66666666666667	BOR
86.66666666666667	ISS
86.66666666666667	LUM
86.66666666666667	IRT
86.66666666666667	TWI
86.66666666666667	EAV
86.66666666666667	MMY
86.20689655172413	AB
86.20689655172413	LEN
86.20689655172413	RAL
86.20689655172413	OTH
86.20689655172413	SUP
86.20689655172413	WOO
86.20689655172413	IRD
86.20689655172413	LOD
86.20689655172413	ELT
86.20689655172413	OBS
86.20689655172413	SKE
86.20689655172413	TOD
86.20689655172413	ZEN
86.20689655172413	BUC
85.71428571428571	ENT
85.71428571428571	JE
85.71428571428571	LUS
85.71428571428571	OA
85.71428571428571	TEN
85.71428571428571	ALE
85.71428571428571	ROD
85.71428571428571	MAR
85.71428571428571	OMS
85.71428571428571	EVE
85.71428571428571	ALT
85.71428571428571	GUT
85.71428571428571	IKI
85.71428571428571	WIV
85.71428571428571	NEA
85.71428571428571	ZEB
85.71428571428571	TEC
85.71428571428571	SOU
85.71428571428571	WOU
85.71428571428571	KAI
85.71428571428571	JAZ
85.29411764705883	TAM
85.18518518518519	NA
85.18518518518519	ABL
85.18518518518519	DES
85.18518518518519	ORI
85.18518518518519	DIS
85.18518518518519	ESC
85.18518518518519	COA
85.18518518518519	CR
85.18518518518519	OPS
85.18518518518519	OB
85.18518518518519	GID
85.18518518518519	FLI
85.18518518518519	GUI
85.18518518518519	LOL
85.18518518518519	DEF
85.18518518518519	IBE
85.18518518518519	DUO
85.18518518518519	KOI
85.18518518518519	SPR
85.18518518518519	SAV
85.18518518518519	WAK
85.18518518518519	ULK
